"timetable_page_id","timetable_page_label","filename"
"64U_Di","LINEA 64 - via Napoli (Grugliasco) - corso Vittorio Emanuele II","64U_Di.html"
"65U_As","LINEA 65 - via Servais - corso Bolzano","65U_As.html"
"65U_Di","LINEA 65 - via Servais - corso Bolzano","65U_Di.html"
"66U_As","LINEA 66 - feriale, via Crea (Grugliasco) - corso Farini","66U_As.html"
"66U_Di","LINEA 66 - feriale, via Crea (Grugliasco) - corso Farini","66U_Di.html"
"67U_As","LINEA 67 - piazza Marconi (Moncalieri) - piazza Arbarello (feriale)/via Scialoja (festivo)","67U_As.html"
"67U_Di","LINEA 67 - piazza Marconi (Moncalieri) - piazza Arbarello (feriale)/via Scialoja (festivo)","67U_Di.html"
"68BU_As","LINEA 68+ - Campus Einaudi - Porta Nuova","68BU_As.html"
"68BU_Di","LINEA 68+ - Campus Einaudi - Porta Nuova","68BU_Di.html"
"68U_As","LINEA 68 - via Cafasso - via Frejus","68U_As.html"
"68U_Di","LINEA 68 - via Cafasso - via Frejus","68U_Di.html"
"69U_As","LINEA 69 - via Italia (Borgaro) - via Fossata","69U_As.html"
"69U_Di","LINEA 69 - via Italia (Borgaro) - via Fossata","69U_Di.html"
"6U_As","LINEA 6 - piazza Hermada - piazza Carlo Felice","6U_As.html"
"6U_Di","LINEA 6 - piazza Hermada - piazza Carlo Felice","6U_Di.html"
"70U_As","LINEA 70 - piazza Failla (Moncalieri) - corso San Maurizio","70U_As.html"
"70U_Di","LINEA 70 - piazza Failla (Moncalieri) - corso San Maurizio","70U_Di.html"
"71U_As","LINEA 71 - via Farinelli - via Servais","71U_As.html"
"71U_Di","LINEA 71 - via Farinelli - via Servais","71U_Di.html"
"72BU_As","LINEA 72 / - feriale, corso Machiavelli (Venaria Reale) - via Bertola","72BU_As.html"
"72BU_Di","LINEA 72 / - feriale, corso Machiavelli (Venaria Reale) - via Bertola","72BU_Di.html"
"72U_As","LINEA 72 - corso Machiavelli (Venaria Reale) - via Bertola","72U_As.html"
"72U_Di","LINEA 72 - corso Machiavelli (Venaria Reale) - via Bertola","72U_Di.html"
"73U_As","LINEA 73 - via Bonsignore - piazza Zara","73U_As.html"
"73U_Di","LINEA 73 - via Bonsignore - piazza Zara","73U_Di.html"
"74U_As","LINEA 74 - via Gorini - via Ventimiglia","74U_As.html"
"74U_Di","LINEA 74 - via Gorini - via Ventimiglia","74U_Di.html"
"75U_As","LINEA 75 - piazzale Vallette - largo Tabacchi","75U_As.html"
"75U_Di","LINEA 75 - piazzale Vallette - largo Tabacchi","75U_Di.html"
"76U_As","LINEA 76 - via Olevano (Grugliasco) - viale Partigiani (Collegno)","76U_As.html"
"76U_Di","LINEA 76 - via Olevano (Grugliasco) - viale Partigiani (Collegno)","76U_Di.html"
"77U_As","LINEA 77 - feriale, via Sandre (Venaria Reale) - corso Cadore","77U_As.html"
"77U_Di","LINEA 77 - feriale, via Sandre (Venaria Reale) - corso Cadore","77U_Di.html"
"78U_As","LINEA 78 - feriale, largo Casale - strada Alta di Mongreno","78U_As.html"
"78U_Di","LINEA 78 - feriale, largo Casale - strada Alta di Mongreno","78U_Di.html"
"79BU_As","LINEA 79 / - feriale, piazza G. Modena - Superga - via Cordova (Baldissero T.se)","79BU_As.html"
"79BU_Di","LINEA 79 / - feriale, piazza G. Modena - Superga - via Cordova (Baldissero T.se)","79BU_Di.html"
"79U_As","LINEA Sassi-Superga - tranvia a cremagliera, piazza G. Modena - Basilica di Superga","79U_As.html"
"79U_Di","LINEA Sassi-Superga - tranvia a cremagliera, piazza G. Modena - Basilica di Superga","79U_Di.html"
"7U_As","LINEA 7 - circolare Tram Storici, piazza Castello - Porta Nuova","7U_As.html"
"7U_Di","LINEA 7 - circolare Tram Storici, piazza Castello - Porta Nuova","7U_Di.html"
"80U_As","LINEA 80 - feriale, piazza Caduti per la Libertà (Moncalieri) - strada Moncalvo","80U_As.html"
"80U_Di","LINEA 80 - feriale, piazza Caduti per la Libertà (Moncalieri) - strada Moncalvo","80U_Di.html"
"81U_As","LINEA 81 - feriale, via delle Primule (Moncalieri) - corso Maroncelli","81U_As.html"
"81U_Di","LINEA 81 - feriale, via delle Primule (Moncalieri) - corso Maroncelli","81U_Di.html"
"82U_As","LINEA 82 - piazza Caduti per la Libertà (Moncalieri) - strada Carpice (Moncalieri)","82U_As.html"
"82U_Di","LINEA 82 - piazza Caduti per la Libertà (Moncalieri) - strada Carpice (Moncalieri)","82U_Di.html"
"83U_As","LINEA 83 - via Goito - Movicentro (Trofarello) - str. Bauducchi (Moncalieri) - Villastellone","83U_As.html"
"83U_Di","LINEA 83 - via Goito - Movicentro (Trofarello) - str. Bauducchi (Moncalieri) - Villastellone","83U_Di.html"
"84U_As","LINEA 84 - feriale, via Corradino - strada Carpice (Moncalieri)","84U_As.html"
"84U_Di","LINEA 84 - feriale, via Corradino - strada Carpice (Moncalieri)","84U_Di.html"
"8U_As","LINEA 8 - via Mezzaluna (San Mauro T.se) - corso Bolzano","8U_As.html"
"8U_Di","LINEA 8 - via Mezzaluna (San Mauro T.se) - corso Bolzano","8U_Di.html"
"90U_As","LINEA 90 - speciale stabilimenti, via delle Querce - via Biscaretti","90U_As.html"
"90U_Di","LINEA 90 - speciale stabilimenti, via delle Querce - via Biscaretti","90U_Di.html"
"91U_As","LINEA 91 - speciale stabilimenti, via della Cella - piazzale Caio Mario","91U_As.html"
"91U_Di","LINEA 91 - speciale stabilimenti, via della Cella - piazzale Caio Mario","91U_Di.html"
"92U_As","LINEA 92 - speciale stabilimenti, piazza del Donatore di Sangue - piazzale Caio Mario","92U_As.html"
"92U_Di","LINEA 92 - speciale stabilimenti, piazza del Donatore di Sangue - piazzale Caio Mario","92U_Di.html"
"93BU_As","LINEA 93 / - speciale stabilimenti, piazza Mochino (San Mauro) - corso Tazzoli","93BU_As.html"
"93BU_Di","LINEA 93 / - speciale stabilimenti, piazza Mochino (San Mauro) - corso Tazzoli","93BU_Di.html"
"94U_As","LINEA 94 - speciale stabilimenti, piazza Statuto - via Biscaretti","94U_As.html"
"94U_Di","LINEA 94 - speciale stabilimenti, piazza Statuto - via Biscaretti","94U_Di.html"
"95BU_As","LINEA 95 / - speciale stabilimenti, stazione Lingotto - via Anselmetti - via Biscaretti - via Faccioli","95BU_As.html"
"95BU_Di","LINEA 95 / - speciale stabilimenti, stazione Lingotto - via Anselmetti - via Biscaretti - via Faccioli","95BU_Di.html"
"95U_As","LINEA 95 - speciale stabilimenti, stazione Lingotto - corso Tazzoli - via Rivalta (Grugliasco)","95U_As.html"
"95U_Di","LINEA 95 - speciale stabilimenti, stazione Lingotto - corso Tazzoli - via Rivalta (Grugliasco)","95U_Di.html"
"96U_As","LINEA 96 - speciale stabilimenti, via Amendola (Nichelino) - corso Tazzoli ","96U_As.html"
"96U_Di","LINEA 96 - speciale stabilimenti, via Amendola (Nichelino) - corso Tazzoli ","96U_Di.html"
"97U_As","LINEA 97 - speciale stabilimenti, piazza Martiri della Libertà (Rivoli) - via Biscaretti","97U_As.html"
"97U_Di","LINEA 97 - speciale stabilimenti, piazza Martiri della Libertà (Rivoli) - via Biscaretti","97U_Di.html"
"98U_As","LINEA 98 - speciale stabilimenti, via Portalupi (Collegno) - via Biscaretti","98U_As.html"
"98U_Di","LINEA 98 - speciale stabilimenti, via Portalupi (Collegno) - via Biscaretti","98U_Di.html"
"99U_As","LINEA 99 - speciale stabilimenti, piazza Carducci (Santena) - via Plava","99U_As.html"
"99U_Di","LINEA 99 - speciale stabilimenti, piazza Carducci (Santena) - via Plava","99U_Di.html"
"9U_As","LINEA 9 - piazza Stampalia - corso Massimo d'Azeglio","9U_As.html"
"9U_Di","LINEA 9 - piazza Stampalia - corso Massimo d'Azeglio","9U_Di.html"
"B1U_As","LINEA B1 - via Scialoja - piazza Baldissera","B1U_As.html"
"B1U_Di","LINEA B1 - via Scialoja - piazza Baldissera","B1U_Di.html"
"CP1U_As","LINEA CP1 - via De Amicis (Fermi M1 - Collegno) - via Musinè (Pianezza)","CP1U_As.html"
"CP1U_Di","LINEA CP1 - via De Amicis (Fermi M1 - Collegno) - via Musinè (Pianezza)","CP1U_Di.html"
"E68BU_As","LINEA NB 68 / verde - notturna, piazza Vittorio Veneto - Chieri","E68BU_As.html"
"E68BU_Di","LINEA NB 68 / verde - notturna, piazza Vittorio Veneto - Chieri","E68BU_Di.html"
"E68U_As","LINEA NB 68 verde - notturna, piazza Vittorio Veneto - via Cafasso","E68U_As.html"
"E68U_Di","LINEA NB 68 verde - notturna, piazza Vittorio Veneto - via Cafasso","E68U_Di.html"
"LS1U_As","LINEA LS1 - Leini - Settimo Torinese","LS1U_As.html"
"LS1U_Di","LINEA LS1 - Leini - Settimo Torinese","LS1U_Di.html"
"M1SU_As","LINEA M1 Sostitutivo - bus sostitutivo metropolitana, stazione Fermi (Collegno) - stazione Bengasi","M1SU_As.html"
"M1SU_Di","LINEA M1 Sostitutivo - bus sostitutivo metropolitana, stazione Fermi (Collegno) - stazione Bengasi","M1SU_Di.html"
"MEORU_As","LINEA MEOR - linea mercato Orbassano","MEORU_As.html"
"MEORU_Di","LINEA MEOR - linea mercato Orbassano","MEORU_Di.html"
"METROU_As","LINEA M1 - metropolitana, stazione Fermi (Collegno) - stazione Bengasi","METROU_As.html"
"METROU_Di","LINEA M1 - metropolitana, stazione Fermi (Collegno) - stazione Bengasi","METROU_Di.html"
"N04BU_As","LINEA NB 4 / rossa - notturna, via delle Querce - piazza Vittorio Veneto","N04BU_As.html"
"N04BU_Di","LINEA NB 4 / rossa - notturna, via delle Querce - piazza Vittorio Veneto","N04BU_Di.html"
"N04U_As","LINEA NB 4 rossa - notturna, piazza Vittorio Veneto - via delle Querce","N04U_As.html"
"N04U_Di","LINEA NB 4 rossa - notturna, piazza Vittorio Veneto - via delle Querce","N04U_Di.html"
"N08U_As","LINEA NB 8 oro - notturna, piazza Vittorio Veneto - piazza Sofia","N08U_As.html"
"N08U_Di","LINEA NB 8 oro - notturna, piazza Vittorio Veneto - piazza Sofia","N08U_Di.html"
"N10U_As","LINEA NB 10 gialla - notturna, piazza Vittorio Veneto - via Massari","N10U_As.html"
"N10U_Di","LINEA NB 10 gialla - notturna, piazza Vittorio Veneto - via Massari","N10U_Di.html"
"OB1U_As","LINEA OB1 - feriale, ospedale San Luigi (Orbassano) - via Volturno (Orbassano)","OB1U_As.html"
"OB1U_Di","LINEA OB1 - feriale, ospedale San Luigi (Orbassano) - via Volturno (Orbassano)","OB1U_Di.html"
"RV2U_As","LINEA RV2 - feriale, via Vicuna (Rivalta) - via Griva (Rivalta)","RV2U_As.html"
"RV2U_Di","LINEA RV2 - feriale, via Vicuna (Rivalta) - via Griva (Rivalta)","RV2U_Di.html"
"S04U_As","LINEA NB 4 azzurra - notturna, piazza Vittorio Veneto - piazzale Caio Mario ","S04U_As.html"
"S04U_Di","LINEA NB 4 azzurra - notturna, piazza Vittorio Veneto - piazzale Caio Mario ","S04U_Di.html"
"S05BU_As","LINEA 5 / viola - notturna, piazza Vittorio Veneto - Rivalta","S05BU_As.html"
"S05BU_Di","LINEA 5 / viola - notturna, piazza Vittorio Veneto - Rivalta","S05BU_Di.html"
"S05U_As","LINEA NB 5 viola - notturna, piazza Vittorio Veneto - piazza Cattaneo","S05U_As.html"
"S05U_Di","LINEA NB 5 viola - notturna, piazza Vittorio Veneto - piazza Cattaneo","S05U_Di.html"
"S18BU_As","LINEA 18 / blu - notturna, piazza Vittorio Veneto - Vinovo","S18BU_As.html"
"S18BU_Di","LINEA 18 / blu - notturna, piazza Vittorio Veneto - Vinovo","S18BU_Di.html"
"S18U_As","LINEA NB 18 blu - notturna, piazza Vittorio Veneto - via Artom","S18U_As.html"
"S18U_Di","LINEA NB 18 blu - notturna, piazza Vittorio Veneto - via Artom","S18U_Di.html"
"S45BU_As","LINEA NB 45 / marrone - notturna, piazza Vittorio Veneto - Santena","S45BU_As.html"
"S45BU_Di","LINEA NB 45 / marrone - notturna, piazza Vittorio Veneto - Santena","S45BU_Di.html"
"S45U_As","LINEA NB 45 marrone - notturna, piazza Vittorio Veneto - Chieri","S45U_As.html"
"S45U_Di","LINEA NB 45 marrone - notturna, piazza Vittorio Veneto - Chieri","S45U_Di.html"
"SE1U_As","LINEA SE1 - corso Vercelli (Park Stura) - via Lombardia (Settimo T.se)","SE1U_As.html"
"SE1U_Di","LINEA SE1 - corso Vercelli (Park Stura) - via Lombardia (Settimo T.se)","SE1U_Di.html"
"SE2U_As","LINEA SE2 - feriale, corso Vercelli (Park Stura) - via Lombardia (Settimo T.se)","SE2U_As.html"
"SE2U_Di","LINEA SE2 - feriale, corso Vercelli (Park Stura) - via Lombardia (Settimo T.se)","SE2U_Di.html"
"SPXU_As","LINEA Superga Express - circolare, piazzale Basilica di Superga - piazza Vittorio Veneto","SPXU_As.html"
"SPXU_Di","LINEA Superga Express - circolare, piazzale Basilica di Superga - piazza Vittorio Veneto","SPXU_Di.html"
"ST1U_As","LINEA Star 1 - via Bixio - corso Farini","ST1U_As.html"
"ST1U_Di","LINEA Star 1 - via Bixio - corso Farini","ST1U_Di.html"
"ST2U_As","LINEA Star 2 - corso Massimo d'Azeglio - corso Bolzano","ST2U_As.html"
"ST2U_Di","LINEA Star 2 - corso Massimo d'Azeglio - corso Bolzano","ST2U_Di.html"
"VE1U_As","LINEA VE1 - viale Giordano Bruno (Venaria Reale) - via Monte Ortigara","VE1U_As.html"
"VE1U_Di","LINEA VE1 - viale Giordano Bruno (Venaria Reale) - via Monte Ortigara","VE1U_Di.html"
"VE2U_As","LINEA VE2 - ospedale nuovo di Venaria Reale - via Iseppon (Venaria Reale)","VE2U_As.html"
"VE2U_Di","LINEA VE2 - ospedale nuovo di Venaria Reale - via Iseppon (Venaria Reale)","VE2U_Di.html"
"VEXU_As","LINEA Venaria Express - Venaria Express (lun-ven), Torino - Reggia di Venaria","VEXU_As.html"
"VEXU_Di","LINEA Venaria Express - Venaria Express (lun-ven), Torino - Reggia di Venaria","VEXU_Di.html"
"W01U_As","LINEA NB 1 arancione - notturna, piazza Vittorio Veneto - piazza Massaua","W01U_As.html"
"W01U_Di","LINEA NB 1 arancione - notturna, piazza Vittorio Veneto - piazza Massaua","W01U_Di.html"
"W15BU_As","LINEA NB 15 / rosa - notturna, piazza Vittorio Veneto - via Brissogne","W15BU_As.html"
"W15BU_Di","LINEA NB 15 / rosa - notturna, piazza Vittorio Veneto - via Brissogne","W15BU_Di.html"
"W15U_As","LINEA NB 15 rosa - notturna, piazza Vittorio Veneto - via Brissogne","W15U_As.html"
"W15U_Di","LINEA NB 15 rosa - notturna, piazza Vittorio Veneto - via Brissogne","W15U_Di.html"
"W60U_As","LINEA NB 60 argento - notturna, piazza Vittorio Veneto - piazza Manno","W60U_As.html"
"W60U_Di","LINEA NB 60 argento - notturna, piazza Vittorio Veneto - piazza Manno","W60U_Di.html"
